Arquivo,Gabarito,Predicao_Raw,Predicao_Fuzzy,Levenshtein_Raw,Levenshtein_Fuzzy,Similaridade_Raw,Similaridade_Fuzzy,CER_Raw,CER_Fuzzy,WER_Raw,WER_Fuzzy,Accuracy_Raw,Accuracy80_Raw,Accuracy_Fuzzy,Accuracy80_Fuzzy,Tempo_Inferencia
P0089.jpg,myolax,myolax,myolax,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0743708610534668
P0951.jpg,fenix,fenix-,fenix,1,0,0.9090909090909091,1.0,0.2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.07407975196838379
P0478.jpg,gavinaaf,gavinaaf,gavinaaf,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.08815479278564453
P0594.jpg,novotril,novomil,novonil,2,2,0.8,0.8,0.25,0.25,1.0,1.0,0.0,1.0,0.0,1.0,0.07767486572265625
P0973.jpg,nystat,nystat,nystat,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07404828071594238
P1041.jpg,prolix,prolix,prolix,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0603022575378418
P0045.jpg,???,doxycar,doxycap,7,7,0.0,0.0,2.3333333333333335,2.3333333333333335,1.0,1.0,0.0,0.0,0.0,0.0,0.08821415901184082
P0275.jpg,dexter,dextal,dextal,2,2,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.060503244400024414
P0276.jpg,emprelina,empalina,emprelina,2,0,0.8235294117647058,1.0,0.2222222222222222,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.07431221008300781
P0110.jpg,emep,emer,emezrd,1,3,0.75,0.6,0.25,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.060016632080078125
P0114.jpg,klobid,klabiod,klabid,2,1,0.7692307692307692,0.8333333333333334,0.3333333333333333,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.07406139373779297
P0831.jpg,epitra,epibra,epitra,1,0,0.8333333333333334,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.09142899513244629
P0057.jpg,rupin,subtilin,biltin,5,4,0.46153846153846156,0.36363636363636365,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.07404422760009766
P0546.jpg,esonix,fosmix,fimix,4,4,0.5,0.36363636363636365,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.07423925399780273
P0783.jpg,a-fun,a-fun,a-fun,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07420110702514648
P1067.jpg,zithrox,zithromax,zithrox,2,0,0.875,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0909421443939209
P0825.jpg,neuro,neuro,neuro,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.06689023971557617
P0895.jpg,folzin,folcin,folzin,1,0,0.8333333333333334,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.06865501403808594
P0290.jpg,voltalin,vorflaxil,voligel,5,5,0.5882352941176471,0.5333333333333333,0.625,0.625,1.0,1.0,0.0,0.0,0.0,0.0,0.10663437843322754
P0382.jpg,fylox,fylox,fylox,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.08800983428955078
P0595.jpg,voltalin,volhalin,voltalin,1,0,0.875,1.0,0.125,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.07428383827209473
P0293.jpg,xinc b,xineb,xinc b,2,0,0.7272727272727273,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07768535614013672
P0897.jpg,algin,agin,algin,1,0,0.8888888888888888,1.0,0.2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.06932830810546875
P0602.jpg,escilex,esgil2005,e-gel 200iu,5,9,0.5,0.2222222222222222,0.7142857142857143,1.2857142857142858,1.0,2.0,0.0,0.0,0.0,0.0,0.14059853553771973
P0087.jpg,etorix,etorix,etorix,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07677388191223145
P0936.jpg,folzin,f0127in,finix,4,4,0.46153846153846156,0.5454545454545454,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.1159965991973877
P0843.jpg,ointment,ointment,ointment,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.04989886283874512
P0728.jpg,enq,enq,enq,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.06365346908569336
P1020.jpg,viglimet,viglimed,viglimef,1,1,0.875,0.875,0.125,0.125,1.0,1.0,0.0,1.0,0.0,1.0,0.07378602027893066
P0320.jpg,vonocab,vonacab,vonacab,1,1,0.8571428571428572,0.8571428571428572,0.14285714285714285,0.14285714285714285,1.0,1.0,0.0,1.0,0.0,1.0,0.08783483505249023
P0849.jpg,dekalin,dekalen,dekalin,1,0,0.8571428571428572,1.0,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.07382559776306152
P1109.jpg,gestrenol,chlorphenol,phylopen,6,8,0.5,0.23529411764705888,0.6666666666666666,0.8888888888888888,1.0,1.0,0.0,0.0,0.0,0.0,0.09103631973266602
P0495.jpg,nexe,nexe,nexe,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07392024993896484
P0701.jpg,terbikill,tazobivill,terbikill,4,0,0.631578947368421,1.0,0.4444444444444444,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.10142207145690918
P0766.jpg,revarol,revaol,revarol,1,0,0.9230769230769231,1.0,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.07384729385375977
P0815.jpg,revatol,reva101,roswva 10,3,6,0.5714285714285714,0.375,0.42857142857142855,0.8571428571428571,1.0,2.0,0.0,0.0,0.0,0.0,0.10143613815307617
P1029.jpg,drise,. d n3e,ddr 30,5,4,0.33333333333333337,0.36363636363636365,1.0,0.8,3.0,2.0,0.0,0.0,0.0,0.0,0.10616469383239746
P0097.jpg,povital,povital,povital,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07767128944396973
P1070.jpg,fenadin,fenabu,nabu,3,5,0.6153846153846154,0.36363636363636365,0.42857142857142855,0.7142857142857143,1.0,1.0,0.0,0.0,0.0,0.0,0.09163260459899902
P0221.jpg,elodep 5,elodep 5,elodep 5,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.10557079315185547
P0529.jpg,bilaxe,biloxe,biloxe,1,1,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.16666666666666666,1.0,1.0,0.0,1.0,0.0,1.0,0.08769655227661133
P0452.jpg,esohil,esohil,esohil,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0738372802734375
P0297.jpg,nexe,next,nexe,1,0,0.75,1.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.04609060287475586
P0052.jpg,losectil,vasco,vasco,6,6,0.3076923076923077,0.3076923076923077,0.75,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.060503244400024414
P0381.jpg,vonocab,vonocab,vonocab,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.08156919479370117
P0597.jpg,pantonix,pantoxime,pantonix,3,0,0.7058823529411764,1.0,0.375,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.09515547752380371
P0071.jpg,etorix,indurin (10),neurolin 10,10,8,0.2222222222222222,0.3529411764705882,1.6666666666666667,1.3333333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.13585758209228516
P0984.jpg,finix,lima,limtab,4,5,0.2222222222222222,0.18181818181818177,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.060769081115722656
P0355.jpg,sponocid,spinorid,sponocid,2,0,0.75,1.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07490921020507812
P0219.jpg,cor algen-d,cosygen-d,coragen-d,4,2,0.7,0.9,0.36363636363636365,0.18181818181818182,1.0,1.0,0.0,0.0,0.0,1.0,0.09284472465515137
P0366.jpg,prestel,prestel,prestel,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07379531860351562
P0742.jpg,esprazo,250mg20,mig 2.5,7,7,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.11523842811584473
P0799.jpg,desolon,desolon,desolon,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07374787330627441
P0540.jpg,nexe,nexxe,nexe,1,0,0.8888888888888888,1.0,0.25,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.07938003540039062
P0622.jpg,m-kast,m-lucan,malucan,5,6,0.46153846153846156,0.3076923076923077,0.8333333333333334,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0877370834350586
P0678.jpg,denixil,daiixil,deixil,2,1,0.7142857142857143,0.9230769230769231,0.2857142857142857,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,1.0,0.09180068969726562
P0875.jpg,calboral,calboral,calboral,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07444047927856445
P0211.jpg,clavutil,clavulíl,clavutil,2,0,0.75,1.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.10566020011901855
P0429.jpg,ocof,ocof,ocof,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0603029727935791
P0356.jpg,texit,text,texit,1,0,0.8888888888888888,1.0,0.2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.04643654823303223
P0368.jpg,flamex,flamux,flamex,1,0,0.8333333333333334,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.07427525520324707
P0904.jpg,seclo,sello,seclo,1,0,0.8,1.0,0.2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.06547379493713379
P0811.jpg,neuro,neuro,neuro,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0702199935913086
P0032.jpg,myosit,medroxy,medroxy,6,6,0.3076923076923077,0.3076923076923077,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08391022682189941
P0582.jpg,telmacal,telmacul,telmacal,1,0,0.875,1.0,0.125,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.07685732841491699
P0963.jpg,cantilid,cantilid,cantilid,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.08876943588256836
P1097.jpg,zimax,rekentm,relenten,7,8,0.16666666666666663,0.0,1.4,1.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0919344425201416
P0983.jpg,paloxi,p200x1,zo.mups 20,4,10,0.33333333333333337,0.125,0.6666666666666666,1.6666666666666667,1.0,2.0,0.0,0.0,0.0,0.0,0.13257956504821777
P0232.jpg,sup. apelz,sup. apeh'2,sup. apelz,3,0,0.7619047619047619,1.0,0.3,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.14127659797668457
P0436.jpg,bilau,bilau,bilau,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.08393335342407227
P0347.jpg,napxon,naproxon,naproxen,2,3,0.8571428571428572,0.7142857142857143,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.09533047676086426
P0526.jpg,feup,feup,feup,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.06169009208679199
P0812.jpg,linax,21040,e-gel 200iu,5,10,0.0,0.25,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.10252070426940918
P0988.jpg,sergel,saragel,sergel,2,0,0.7692307692307692,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1000514030456543
P0881.jpg,neuro b,neuro-2,neuro,2,2,0.7142857142857143,0.8333333333333334,0.2857142857142857,0.2857142857142857,1.0,0.5,0.0,0.0,0.0,1.0,0.09504175186157227
P0530.jpg,airmont,airmont,airmont,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07567930221557617
P0209.jpg,limtab,limnatab,linatab,2,2,0.8571428571428572,0.7692307692307692,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.07558751106262207
P0362.jpg,nexe,nexte,nexe,1,0,0.8888888888888888,1.0,0.25,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.06970524787902832
P0845.jpg,fungidal,fungidal,fungidal,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07498645782470703
P0319.jpg,mixit,mixit,mixit,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0636754035949707
P0324.jpg,ezytake,ezytakе,ezytake,1,0,0.8571428571428572,1.0,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.10171699523925781
P0993.jpg,bislol,bis101,biscor,3,2,0.5,0.6666666666666667,0.5,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.10173487663269043
P0011.jpg,kacin,kacin.,kacin,1,0,0.9090909090909091,1.0,0.2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.07385468482971191
P0372.jpg,telmacal,telmacal,telmacal,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.08760857582092285
P0823.jpg,novelon lite,novelon life,novelon lite,1,0,0.9166666666666666,1.0,0.08333333333333333,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0749349594116211
P0399.jpg,dexnaat,dexnaaf,dexnaaf,1,1,0.8571428571428572,0.8571428571428572,0.14285714285714285,0.14285714285714285,1.0,1.0,0.0,1.0,0.0,1.0,0.08816313743591309
P0193.jpg,nexum mups 20,c:100p 5,cildip 5,11,11,0.19047619047619047,0.19047619047619047,0.8461538461538461,0.8461538461538461,1.0,1.0,0.0,0.0,0.0,0.0,0.14454245567321777
P0756.jpg,esprazo,gspalato,alatol,4,6,0.5333333333333333,0.3076923076923077,0.5714285714285714,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.0,0.08982586860656738
P0662.jpg,fexo,fecho,fexo,2,0,0.6666666666666667,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.06403470039367676
P0200.jpg,clavutil,clavu11,clavusef,3,3,0.6666666666666667,0.625,0.375,0.375,1.0,1.0,0.0,0.0,0.0,0.0,0.10323667526245117
P0142.jpg,xyflo,xyf10,xyrl 10,2,4,0.6,0.5,0.4,0.8,1.0,2.0,0.0,0.0,0.0,0.0,0.09325861930847168
P0555.jpg,seko,seko,seko,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.06557202339172363
P0590.jpg,torax,toxax,torax,1,0,0.8,1.0,0.2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.07765746116638184
P1054.jpg,folita 5,folitas,folita 5,2,0,0.8,1.0,0.25,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.060328006744384766
P0465.jpg,telmiva,telmiva,telmiva,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07788658142089844
P0888.jpg,esprazo,espriato,esprazo,2,0,0.8,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0778510570526123
P0737.jpg,amlip,dexxibc,flexibac,6,7,0.16666666666666663,0.3076923076923077,1.2,1.4,1.0,1.0,0.0,0.0,0.0,0.0,0.10240793228149414
P1021.jpg,emlidus,emlidus,emlidus,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07431864738464355
P0050.jpg,cortan,omep,omep,5,5,0.19999999999999996,0.19999999999999996,0.8333333333333334,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.06354951858520508
P0108.jpg,fixocard,fixocard,fixocard,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07422661781311035
P0060.jpg,maxpro,v1500+705600,uliv150,12,7,0.0,0.0,2.0,1.1666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.21181821823120117
P0437.jpg,trilock,trilocix,trilock,2,0,0.8,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.08913350105285645
P0309.jpg,abicon,asian,glasin,3,5,0.5454545454545454,0.5,0.5,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.06380605697631836
P1012.jpg,gaviflux,gatifirpr,aorifip,5,6,0.47058823529411764,0.4,0.625,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.09683775901794434
P0535.jpg,nexe,nexeo,nexe,1,0,0.8888888888888888,1.0,0.25,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0762639045715332
P0157.jpg,trilock 10,t8;lock<10,trilock 10,3,0,0.7,1.0,0.3,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.14209246635437012
P0410.jpg,dexnaaf,dexnaaf,dexnaaf,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09906911849975586
P0139.jpg,scluprud,solumed,solupred,4,2,0.5333333333333333,0.75,0.5,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.07529401779174805
P0024.jpg,dexter,e1max,esmax,5,5,0.36363636363636365,0.36363636363636365,0.8333333333333334,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.07787966728210449
P0479.jpg,rhinomist,rhinomist,rhinomist,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.08794617652893066
P0544.jpg,seko,seko,seko,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07417821884155273
P0982.jpg,algin,"alpiv

alpiv",fevaliv,9,5,0.3529411764705882,0.5,1.8,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.13318800926208496
P1009.jpg,zymet,zymet,zymet,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07408905029296875
P0271.jpg,texit,tazid,tazid,3,3,0.4,0.4,0.6,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.07718229293823242
P0291.jpg,bonid,bowid,bonid,1,0,0.8,1.0,0.2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.07726073265075684
P0784.jpg,neuro,eritreu,merdir,6,5,0.33333333333333337,0.36363636363636365,1.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09099078178405762
P0800.jpg,pel. desolan,piu. desolon,desolon,3,6,0.75,0.631578947368421,0.25,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.11537766456604004
P0084.jpg,vonocab,vonacab,vonacab,1,1,0.8571428571428572,0.8571428571428572,0.14285714285714285,0.14285714285714285,1.0,1.0,0.0,1.0,0.0,1.0,0.08759450912475586
P0466.jpg,furotil,furosemideh7,fusid,7,4,0.5263157894736843,0.5,1.0,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.1151890754699707
P0244.jpg,bilan,bilau,bilau,1,1,0.8,0.8,0.2,0.2,1.0,1.0,0.0,1.0,0.0,1.0,0.07420730590820312
P0614.jpg,bilan,bilan,bilan,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07727575302124023
P0586.jpg,dexnaaf,dexnacal,dexnaaf,2,0,0.8,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.10166645050048828
P0729.jpg,setra,scha,asthma,3,4,0.4444444444444444,0.5454545454545454,0.6,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.07021641731262207
P0077.jpg,radifil,bicart2rply,dicaltrol,9,7,0.2222222222222222,0.375,1.2857142857142858,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14455842971801758
P0627.jpg,xyril,xyn1/,xylin,3,2,0.4,0.6,0.6,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.08889961242675781
P0520.jpg,vonocab,vonocab,vonocab,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09139752388000488
P1025.jpg,revocit,revotif,revocit,2,0,0.7142857142857143,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07384276390075684
P0955.jpg,neuro-b,neuro-b,neuro-b,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.08536505699157715
P1000.jpg,celebrex,cebonetix,esonix,6,6,0.5882352941176471,0.2857142857142857,0.75,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.11048388481140137
P0431.jpg,ecosprin,ecosprinu,ecosprin,1,0,0.9411764705882353,1.0,0.125,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.10340118408203125
P0882.jpg,zimax,2imqo,fimoxyl,3,4,0.4,0.5,0.6,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0918121337890625
P0631.jpg,phenocid,phenog'id,phenocid,2,0,0.8235294117647058,1.0,0.25,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.07397341728210449
P0140.jpg,synogen,synodem,synogen,2,0,0.7142857142857143,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07405304908752441
P0848.jpg,flugal,ficual,fixal,3,3,0.6666666666666667,0.5454545454545454,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.08099985122680664
P0459.jpg,tuspel,tuspel,tuspel,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.08009457588195801
P0562.jpg,ezytake,ezyltakre,ezytake,2,0,0.875,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.12531757354736328
P0210.jpg,nexum mups 20,nexin,dexin,10,11,0.33333333333333337,0.2222222222222222,0.7692307692307693,0.8461538461538461,1.0,1.0,0.0,0.0,0.0,0.0,0.07593131065368652
P0159.jpg,costan,cosmou,cotson,3,3,0.5,0.6666666666666667,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.07485270500183105
P0653.jpg,salost,slost,salost,1,0,0.9090909090909091,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.07509684562683105
P0278.jpg,rolip,ro19p,drop,2,3,0.6,0.6666666666666667,0.4,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.10117149353027344
P0245.jpg,trilock,trilock,trilock,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.08114266395568848
P0537.jpg,nexe,nexte,nexe,1,0,0.8888888888888888,1.0,0.25,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.06510615348815918
P0430.jpg,cortan,costan,costan,1,1,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.16666666666666666,1.0,1.0,0.0,1.0,0.0,1.0,0.06101107597351074
P0758.jpg,neuro-b,neuro-3,neuro,1,2,0.8571428571428572,0.8333333333333334,0.14285714285714285,0.2857142857142857,1.0,1.0,0.0,1.0,0.0,1.0,0.09262418746948242
P0725.jpg,bislol,speow,seko,5,5,0.36363636363636365,0.4,0.8333333333333334,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.06421566009521484
P0175.jpg,elodep 5,e10dep 5,elodep 5,2,0,0.75,1.0,0.25,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.11914896965026855
P0199.jpg,coragen-d,cotajen-d,cortan,2,5,0.7777777777777778,0.6666666666666667,0.2222222222222222,0.5555555555555556,1.0,1.0,0.0,0.0,0.0,0.0,0.10566282272338867
P0507.jpg,amilin,amilin,amilin,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07777214050292969
P0723.jpg,calboral dx,albendazol,antazol,8,9,0.47619047619047616,0.33333333333333337,0.7272727272727273,0.8181818181818182,1.0,1.0,0.0,0.0,0.0,0.0,0.10517191886901855
P0079.jpg,povital,remo20,remmo,7,7,0.15384615384615385,0.16666666666666663,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08843588829040527
P0179.jpg,clavutil,nexin ophrao,nexpro,12,8,0.09999999999999998,0.0,1.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.12912416458129883
P1035.jpg,dexter,dexcetec,dexter,3,0,0.7142857142857143,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.10134220123291016
P0332.jpg,mixit,mixit,mixit,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.06031537055969238
P0531.jpg,sardopa,sardopa,sardopa,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07447409629821777
P0679.jpg,neuroxen,nimoxen,nimens,3,6,0.6666666666666667,0.4285714285714286,0.375,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.08779430389404297
P0717.jpg,rosu,lavri,clarin,5,6,0.2222222222222222,0.19999999999999996,1.25,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.07375907897949219
