Arquivo,Gabarito,Predicao_Raw,Predicao_Fuzzy,Levenshtein_Raw,Levenshtein_Fuzzy,Similaridade_Raw,Similaridade_Fuzzy,CER_Raw,CER_Fuzzy,WER_Raw,WER_Fuzzy,Accuracy_Raw,Accuracy80_Raw,Accuracy_Fuzzy,Accuracy80_Fuzzy,Tempo_Inferencia
P0843.jpg,ointment,oinhmuk,orinou-d,4,6,0.5333333333333333,0.375,0.5,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.11945819854736328
P0728.jpg,enq,enq,enq,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07773971557617188
P1020.jpg,viglimet,vigilmed,vigfimef,3,2,0.75,0.75,0.375,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.09656906127929688
P0320.jpg,vonocab,vonocab,vonocab,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.10790038108825684
P0849.jpg,dekalin,dekalen,dekalin,1,0,0.8571428571428572,1.0,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.09342670440673828
P1109.jpg,gestrenol,gespena1,emprelina,4,7,0.5882352941176471,0.4444444444444444,0.4444444444444444,0.7777777777777778,1.0,1.0,0.0,0.0,0.0,0.0,0.12514567375183105
P0495.jpg,nexe,nexe,nexe,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07570195198059082
P0701.jpg,terbikill,tevbikll,terbikill,2,0,0.8235294117647058,1.0,0.2222222222222222,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.12604880332946777
P0766.jpg,revarol,revalol,revarol,1,0,0.8571428571428572,1.0,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.09868621826171875
P0815.jpg,revatol,reva 101,roswva 10,4,6,0.5333333333333333,0.375,0.5714285714285714,0.8571428571428571,2.0,2.0,0.0,0.0,0.0,0.0,0.15807104110717773
P1029.jpg,drise,. d nize,diet,5,3,0.46153846153846156,0.6666666666666667,1.0,0.6,3.0,1.0,0.0,0.0,0.0,0.0,0.11955714225769043
P0097.jpg,povital,povital,povital,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09709787368774414
P1070.jpg,fenadin,fenazin,fenadin,1,0,0.8571428571428572,1.0,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.11607122421264648
P0221.jpg,elodep 5,elodep 5,elodep 5,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1284019947052002
P0529.jpg,bilaxe,biloxe,biloxe,1,1,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.16666666666666666,1.0,1.0,0.0,1.0,0.0,1.0,0.10804605484008789
P0452.jpg,esohil,esohil,esohil,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09384679794311523
P0297.jpg,nexe,nexe,nexe,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07640647888183594
P0052.jpg,losectil,vasco,vasco,6,6,0.3076923076923077,0.3076923076923077,0.75,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.07571077346801758
P0381.jpg,vonocab,vonocab,vonocab,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.10976839065551758
P0597.jpg,pantonix,pantonix,pantonix,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.10796976089477539
P0071.jpg,etorix,indurin (10),neurolin 10,10,8,0.2222222222222222,0.3529411764705882,1.6666666666666667,1.3333333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.16025638580322266
P0984.jpg,finix,aimya,aximcy,4,5,0.19999999999999996,0.18181818181818177,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0897679328918457
P0355.jpg,sponocid,spinocid,sponocid,1,0,0.875,1.0,0.125,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.08980369567871094
P0219.jpg,cor algen-d,cos regen - d,coragen-d,5,2,0.6666666666666667,0.9,0.45454545454545453,0.18181818181818182,2.0,1.0,0.0,0.0,0.0,1.0,0.12583708763122559
P0366.jpg,prestel,prestel,prestel,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09180188179016113
P0742.jpg,esprazo,bspagro,abasaglar,4,8,0.5714285714285714,0.25,0.5714285714285714,1.1428571428571428,1.0,1.0,0.0,0.0,0.0,0.0,0.10910534858703613
P0799.jpg,desolon,desolen,desolon,1,0,0.8571428571428572,1.0,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0767514705657959
P0540.jpg,nexe,nexe,nexe,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0843193531036377
P0622.jpg,m-kast,m-lucan,malucan,5,6,0.46153846153846156,0.3076923076923077,0.8333333333333334,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12092804908752441
P0678.jpg,denixil,daxil,deixil,3,1,0.6666666666666667,0.9230769230769231,0.42857142857142855,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,1.0,0.09749460220336914
P0875.jpg,calboral,calboral,calboral,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09305453300476074
P0211.jpg,clavutil,clavutri,clavutil,2,0,0.875,1.0,0.25,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.11324000358581543
P0429.jpg,ocof,ocof,ocof,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07251572608947754
P0356.jpg,texit,texit,texit,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07922697067260742
P0368.jpg,flamex,flomax,fylox,2,4,0.6666666666666667,0.5454545454545454,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.10078024864196777
P0904.jpg,seclo,sero lo,derolon,3,4,0.6666666666666667,0.5,0.6,0.8,2.0,1.0,0.0,0.0,0.0,0.0,0.09097838401794434
P0811.jpg,neuro,neuro,neuro,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07240128517150879
P0032.jpg,myosit,medroxy,medroxy,6,6,0.3076923076923077,0.3076923076923077,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09024500846862793
P0582.jpg,telmacal,telmacul,telmacal,1,0,0.875,1.0,0.125,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.09007954597473145
P0963.jpg,cantilid,cambod,calbo-d,5,5,0.4285714285714286,0.5333333333333333,0.625,0.625,1.0,1.0,0.0,0.0,0.0,0.0,0.07564949989318848
P1097.jpg,zimax,nelentm,relenten,7,8,0.16666666666666663,0.0,1.4,1.6,1.0,1.0,0.0,0.0,0.0,0.0,0.1074059009552002
P0983.jpg,paloxi,p200x1,zo.mups 20,4,10,0.33333333333333337,0.125,0.6666666666666666,1.6666666666666667,1.0,2.0,0.0,0.0,0.0,0.0,0.1435403823852539
P0232.jpg,sup. apelz,sup. apeh'z,sup. apelz,2,0,0.8571428571428572,1.0,0.2,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.159804105758667
P0436.jpg,bilau,bilau,bilau,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.08970808982849121
P0347.jpg,napxon,naproxen,naproxen,3,3,0.7142857142857143,0.7142857142857143,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.10947346687316895
P0526.jpg,feup,f eup,feup,1,0,0.8888888888888888,1.0,0.25,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.07192802429199219
P0812.jpg,linax,2imap,zimax,3,2,0.4,0.6,0.6,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.09311938285827637
P0988.jpg,sergel,sengel,sergel,1,0,0.8333333333333334,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.08963394165039062
P0881.jpg,neuro b,nexxo-b,nexpro,3,4,0.5714285714285714,0.6153846153846154,0.42857142857142855,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.10713815689086914
P0530.jpg,airmont,airport,airmont,2,0,0.7142857142857143,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.054230451583862305
P0209.jpg,limtab,linitab,linatab,2,2,0.7692307692307692,0.7692307692307692,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.08946084976196289
P0362.jpg,nexe,nexx.,nexe,2,0,0.6666666666666667,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.107269287109375
P0845.jpg,fungidal,fungidal,fungidal,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09686160087585449
P0319.jpg,mixit,mixit,mixit,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09064841270446777
P0324.jpg,ezytake,ezytake,ezytake,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0942850112915039
P0993.jpg,bislol,bis101,biscor,3,2,0.5,0.6666666666666667,0.5,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.13786029815673828
P0011.jpg,kacin,kacin.,kacin,1,0,0.9090909090909091,1.0,0.2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.093414306640625
P0372.jpg,telmacal,telmacal,telmacal,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.10411739349365234
P0823.jpg,novelon lite,novelon life,novelon lite,1,0,0.9166666666666666,1.0,0.08333333333333333,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.11637091636657715
P0399.jpg,dexnaat,dexnaal,dexnaaf,1,1,0.8571428571428572,0.8571428571428572,0.14285714285714285,0.14285714285714285,1.0,1.0,0.0,1.0,0.0,1.0,0.11040997505187988
P0193.jpg,nexum mups 20,s p:12 c,sperm core,11,11,0.2857142857142857,0.26086956521739135,0.8461538461538461,0.8461538461538461,1.0,1.0,0.0,0.0,0.0,0.0,0.14434099197387695
P0756.jpg,esprazo,bs prago,esprazo,3,0,0.6666666666666667,1.0,0.42857142857142855,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.09214305877685547
P0662.jpg,fexo,fexo,fexo,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07353830337524414
P0200.jpg,clavutil,clavutil,clavutil,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.11000871658325195
P0142.jpg,xyflo,xylo,xyflo,1,0,0.8888888888888888,1.0,0.2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.07531380653381348
P0555.jpg,seko,seko,seko,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07265543937683105
P0590.jpg,torax,torax,torax,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0723416805267334
P1054.jpg,folita 5,folitas,folita 5,2,0,0.8,1.0,0.25,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.07197141647338867
P0465.jpg,telmiva,telmiva,telmiva,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09372997283935547
P0888.jpg,esprazo,espruzo,esprazo,1,0,0.8571428571428572,1.0,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.10912966728210449
P0737.jpg,amlip,dexb c,dexcin,6,5,0.0,0.18181818181818177,1.2,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.12231993675231934
P1021.jpg,emlidus,emidhus,emlidus,2,0,0.8571428571428572,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0984647274017334
P0050.jpg,cortan,ometp,omep,5,5,0.36363636363636365,0.19999999999999996,0.8333333333333334,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.07446074485778809
P0108.jpg,fixocard,fixocard,fixocard,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09033894538879395
P0060.jpg,maxpro,visco 7705600,biscor 5,13,7,0.10526315789473684,0.1428571428571429,2.1666666666666665,1.1666666666666667,2.0,2.0,0.0,0.0,0.0,0.0,0.21790790557861328
P0437.jpg,trilock,trilocx,trilock,1,0,0.8571428571428572,1.0,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.09019351005554199
P0309.jpg,abicon,abilgan,bilan,3,3,0.6153846153846154,0.5454545454545454,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.09027981758117676
P1012.jpg,gaviflux,gaiifamp,gavitfep,4,4,0.5,0.625,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.10778331756591797
P0535.jpg,nexe,nexeo,nexe,1,0,0.8888888888888888,1.0,0.25,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.09012413024902344
P0157.jpg,trilock 10,tziloc<10,trilock 10,3,0,0.736842105263158,1.0,0.3,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.16277217864990234
P0410.jpg,dexnaaf,dexamethasone,dexamethason,9,8,0.5,0.5263157894736843,1.2857142857142858,1.1428571428571428,1.0,1.0,0.0,0.0,0.0,0.0,0.13956451416015625
P0139.jpg,scluprud,schuprad,scluprud,2,0,0.75,1.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.10058116912841797
P0024.jpg,dexter,zimax,zimax,6,6,0.18181818181818177,0.18181818181818177,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07874464988708496
P0479.jpg,rhinomist,rhinomist,rhinomist,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.11220169067382812
P0544.jpg,seko,scko,seko,1,0,0.75,1.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.09385037422180176
P0982.jpg,algin,alpin,algin,1,0,0.8,1.0,0.2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.07243490219116211
P1009.jpg,zymet,zymef,zymef,1,1,0.8,0.8,0.2,0.2,1.0,1.0,0.0,1.0,0.0,1.0,0.08288311958312988
P0271.jpg,texit,taxit,texit,1,0,0.8,1.0,0.2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.08215093612670898
P0291.jpg,bonid,bonid,bonid,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07402729988098145
P0784.jpg,neuro,2 pitru,epitra,6,5,0.16666666666666663,0.36363636363636365,1.2,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0903322696685791
P0800.jpg,pel. desolan,pdu. desolon,desolon,3,6,0.75,0.631578947368421,0.25,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.1427910327911377
P0084.jpg,vonocab,vonaceub,vonacab,3,1,0.6666666666666667,0.8571428571428572,0.42857142857142855,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,1.0,0.10857605934143066
P0466.jpg,furotil,furosemide,fusid,5,4,0.5882352941176471,0.5,0.7142857142857143,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.12191557884216309
P0244.jpg,bilan,bilau,bilau,1,1,0.8,0.8,0.2,0.2,1.0,1.0,0.0,1.0,0.0,1.0,0.09751176834106445
P0614.jpg,bilan,bilan,bilan,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07813477516174316
P0586.jpg,dexnaaf,dexnacal,dexnaaf,2,0,0.8,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.13887953758239746
P0729.jpg,setra,scha,asthma,3,4,0.4444444444444444,0.5454545454545454,0.6,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.07752370834350586
P0077.jpg,radifil,bicod 250 mg,biscor 5,11,8,0.10526315789473684,0.1333333333333333,1.5714285714285714,1.1428571428571428,3.0,2.0,0.0,0.0,0.0,0.0,0.19303274154663086
P0627.jpg,xyril,1 gm x4,greemox,7,7,0.16666666666666663,0.16666666666666663,1.4,1.4,3.0,1.0,0.0,0.0,0.0,0.0,0.11011791229248047
P0520.jpg,vonocab,vonocab,vonocab,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.10861396789550781
P1025.jpg,revocit,revoçit,revocit,1,0,0.8571428571428572,1.0,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.11131906509399414
P0955.jpg,neuro-b,neuro b,neuro b,1,1,0.8571428571428572,0.8571428571428572,0.14285714285714285,0.14285714285714285,2.0,2.0,0.0,1.0,0.0,1.0,0.08997368812561035
P1000.jpg,celebrex,ceftriaxone,ceftriaxone,8,8,0.42105263157894735,0.42105263157894735,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14284086227416992
P0431.jpg,ecosprin,ecosprin,ecosprin,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.10784292221069336
P0882.jpg,zimax,2imgb,megaba,3,5,0.4,0.36363636363636365,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09116315841674805
P0631.jpg,phenocid,phenog'd,phenocid,2,0,0.75,1.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.09019041061401367
P0140.jpg,synogen,synogen,synogen,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07297205924987793
P0848.jpg,flugal,fliudal,flugal,2,0,0.7692307692307692,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.10799241065979004
P0459.jpg,tuspel,tuspel,tuspel,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09368491172790527
P0562.jpg,ezytake,ezytakke,ezytake,1,0,0.9333333333333333,1.0,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.1254284381866455
P0210.jpg,nexum mups 20,nexxem syrup,nexe-mups,9,6,0.56,0.6363636363636364,0.6923076923076923,0.46153846153846156,1.0,1.0,0.0,0.0,0.0,0.0,0.12857747077941895
P0159.jpg,costan,cos-tan,costan,1,0,0.9230769230769231,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.08944272994995117
P0653.jpg,salost,salost,salost,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.08959460258483887
P0278.jpg,rolip,p01p,ppi,4,4,0.2222222222222222,0.25,0.8,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.11847639083862305
P0245.jpg,trilock,trilock,trilock,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09503030776977539
P0537.jpg,nexe,next,nexe,1,0,0.75,1.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0645151138305664
P0430.jpg,cortan,cortan,cortan,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.10191035270690918
P0758.jpg,neuro-b,neuro-b,neuro-b,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.08985686302185059
P0725.jpg,bislol,sperm,sperm core,6,9,0.18181818181818177,0.25,1.0,1.5,1.0,2.0,0.0,0.0,0.0,0.0,0.07245612144470215
P0175.jpg,elodep 5,elodep 5,elodep 5,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.12593340873718262
P0199.jpg,coragen-d,corligen - d,coralgue d,4,4,0.7619047619047619,0.736842105263158,0.4444444444444444,0.4444444444444444,3.0,2.0,0.0,0.0,0.0,0.0,0.12859797477722168
P0507.jpg,amilin,amilin,amilin,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09034895896911621
P0723.jpg,calboral dx,albonex,calbon,6,6,0.5555555555555556,0.5882352941176471,0.5454545454545454,0.5454545454545454,1.0,1.0,0.0,0.0,0.0,0.0,0.10478448867797852
P0079.jpg,povital,remmo 20,remmo,8,7,0.1333333333333333,0.16666666666666663,1.1428571428571428,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.13730812072753906
P0179.jpg,clavutil,nexx opiproo,nexpro,11,8,0.09999999999999998,0.0,1.375,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.14473724365234375
P1035.jpg,dexter,dexfloc,dexlor,4,2,0.46153846153846156,0.6666666666666667,0.6666666666666666,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.10808396339416504
P0332.jpg,mixit,mixit,mixit,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07242965698242188
P0531.jpg,sardopa,sardopa,sardopa,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.09018111228942871
P0679.jpg,neuroxen,nimodipine,nidipine sr,8,9,0.33333333333333337,0.3157894736842105,1.0,1.125,1.0,2.0,0.0,0.0,0.0,0.0,0.12527847290039062
P0717.jpg,rosu,povin,povifep,4,6,0.2222222222222222,0.18181818181818177,1.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.09388518333435059
